"","virus","antigen","affinity","dcy","covi","n","cv","cv_se","cv_t","I","I_se","I_t","Pr_t_I","Pr_t_cv"
"138","WT","Spike","R3av","CoronaVac","Asthma",61,-0.0417577044516325,0.0660095910968471,-0.632600562399591,0.184350236351152,0.0417565288918665,4.41488412096103,4.46408673956268e-05,0.529480688390767
"139","WT","Spike","R3av","CoronaVac","Rheumatologic.disease",61,-0.00139184928302228,0.000480875049943449,-2.89440943793187,0.180328849314554,0.0410594934400808,4.39189172116098,4.73441371905841e-05,0.00531689816894461
"140","WT","Spike","R3av","CoronaVac","Immunocompromise",61,-0.00139184928302228,0.000480875049943449,-2.89440943793187,0.180328849314554,0.0410594934400808,4.39189172116098,4.73441371905841e-05,0.00531689816894461
"141","WT","Spike","R3av","CoronaVac","Smoker",61,-0.0423953780518593,0.0626900276865818,-0.6762698887902,0.185884785742981,0.0420598082636685,4.41953478669444,4.39290433202271e-05,0.501557273386012
"142","WT","Spike","R3av","CoronaVac","Allergic.disease",61,-0.0571793433859984,0.0441040780917933,-1.2964638613915,0.205125672148605,0.0450829594617323,4.54996021995232,2.79099594383981e-05,0.199950410503036
"143","WT","Spike","R3av","CoronaVac","Neurological.disease",61,-0.00139184928302228,0.000480875049943449,-2.89440943793187,0.180328849314554,0.0410594934400808,4.39189172116098,4.73441371905841e-05,0.00531689816894461
"144","WT","Spike","ADCPBL3","CoronaVac","Age",63,-0.0177485079978864,0.00424396271699348,-4.18206030105275,1.88258461596755,0.178738056879936,10.5326456426241,2.88872935355802e-15,9.55159132632515e-05
"145","WT","Spike","ADCPBL3","CoronaVac","Sex",63,-0.0456655231338699,0.116407609483561,-0.392289845453092,1.24884221616652,0.109286268977218,11.4272563960149,1.07661226755806e-16,0.696234147094914
"146","WT","Spike","ADCPBL3","CoronaVac","Immunosupressive.drugs",63,-0.00495689757612329,0.0011624655869267,-4.26412414429248,1.2310618644252,0.098752249031727,12.4661653430261,2.01196547478781e-18,7.08918605750839e-05
"147","WT","Spike","ADCPBL3","CoronaVac","Obesity",63,-0.399772737347751,0.146213216798911,-2.73417647255216,1.26648481388523,0.0947836678355785,13.3618464320478,1.22857881081597e-19,0.00820806361690752
"148","WT","Spike","ADCPBL3","CoronaVac","Hypertension",63,-0.440776612156942,0.191884672205484,-2.29709130536975,1.25401532820771,0.0959841007611538,13.0648234266235,3.37079470991261e-19,0.025118497341525
"149","WT","Spike","ADCPBL3","CoronaVac","Cardiovascular",63,-0.00495689757612329,0.0011624655869267,-4.26412414429248,1.2310618644252,0.098752249031727,12.4661653430261,2.01196547478781e-18,7.08918605750839e-05
"150","WT","Spike","ADCPBL3","CoronaVac","Chronic.pulmonary.disease",63,-0.00495689757612329,0.0011624655869267,-4.26412414429248,1.2310618644252,0.098752249031727,12.4661653430261,2.01196547478781e-18,7.08918605750839e-05
"151","WT","Spike","ADCPBL3","CoronaVac","Asthma",63,0.0464425283510988,0.162421065003951,0.285939070464593,1.2268251551253,0.100601125401657,12.1949446412962,6.91343203938486e-18,0.77590970153576
"152","WT","Spike","ADCPBL3","CoronaVac","Rheumatologic.disease",63,-0.00495689757612329,0.0011624655869267,-4.26412414429248,1.2310618644252,0.098752249031727,12.4661653430261,2.01196547478781e-18,7.08918605750839e-05
"153","WT","Spike","ADCPBL3","CoronaVac","Immunocompromise",63,-0.00495689757612329,0.0011624655869267,-4.26412414429248,1.2310618644252,0.098752249031727,12.4661653430261,2.01196547478781e-18,7.08918605750839e-05
"154","WT","Spike","ADCPBL3","CoronaVac","Smoker",63,-0.0302889973344033,0.162951229360733,-0.185877685324798,1.23330729494265,0.100273447439355,12.2994404444761,4.7849372964275e-18,0.853167668890884
"155","WT","Spike","ADCPBL3","CoronaVac","Allergic.disease",63,-0.265434723971276,0.103768368650353,-2.5579540993427,1.32701139908074,0.101718591172674,13.0459081646938,3.59594433026058e-19,0.0130726267297567
"156","WT","Spike","ADCPBL3","CoronaVac","Neurological.disease",63,-0.00495689757612329,0.0011624655869267,-4.26412414429248,1.2310618644252,0.098752249031727,12.4661653430261,2.01196547478781e-18,7.08918605750839e-05
"157","WT","Spike","ADNP","CoronaVac","Age",61,-0.00854664339345024,0.00420112468822289,-2.0343703240728,0.896818689495505,0.176744218902461,5.074104799945,4.2934873739772e-06,0.0464953692136465
"158","WT","Spike","ADNP","CoronaVac","Sex",61,0.14599409663202,0.103250264781262,1.41398278194552,0.526012186175551,0.0990590086285248,5.31008934430302,1.80846220919587e-06,0.162712420776318
"159","WT","Spike","ADNP","CoronaVac","Immunosupressive.drugs",61,-0.00329349532799547,0.00106773928826788,-3.08455009962056,0.585236939917165,0.0905252541277364,6.46490248004564,2.16260415188288e-08,0.00310039944208138
"160","WT","Spike","ADNP","CoronaVac","Obesity",61,-0.0385105412138886,0.138861132536264,-0.277331320222607,0.588733720672616,0.0921089065105401,6.3917132769918,3.05538413627268e-08,0.782511805396093
"161","WT","Spike","ADNP","CoronaVac","Hypertension",61,-0.0888310399754156,0.178721981836393,-0.49703477469679,0.589986071885991,0.0916081455208028,6.44032327618742,2.53547508711238e-08,0.621043424370593
"162","WT","Spike","ADNP","CoronaVac","Cardiovascular",61,-0.00329349532799547,0.00106773928826788,-3.08455009962056,0.585236939917165,0.0905252541277364,6.46490248004564,2.16260415188288e-08,0.00310039944208138
"163","WT","Spike","ADNP","CoronaVac","Chronic.pulmonary.disease",61,-0.00329349532799547,0.00106773928826788,-3.08455009962056,0.585236939917165,0.0905252541277364,6.46490248004564,2.16260415188288e-08,0.00310039944208138
"164","WT","Spike","ADNP","CoronaVac","Asthma",61,-0.0784583919104247,0.145220476134108,-0.540270862615615,0.59260530343775,0.0920889339400625,6.43514131484524,2.58641706463625e-08,0.591078894873476
"165","WT","Spike","ADNP","CoronaVac","Rheumatologic.disease",61,-0.00329349532799547,0.00106773928826788,-3.08455009962056,0.585236939917165,0.0905252541277364,6.46490248004564,2.16260415188288e-08,0.00310039944208138
"166","WT","Spike","ADNP","CoronaVac","Immunocompromise",61,-0.00329349532799547,0.00106773928826788,-3.08455009962056,0.585236939917165,0.0905252541277364,6.46490248004564,2.16260415188288e-08,0.00310039944208138
"167","WT","Spike","ADNP","CoronaVac","Smoker",61,0.00432602935554671,0.146022190077152,0.0296258353148999,0.584908993046065,0.0919702240054674,6.35976479747721,3.45352831650787e-08,0.976467168832939
"168","WT","Spike","ADNP","CoronaVac","Allergic.disease",61,-0.0993792138359842,0.0980724345076286,-1.01332463433702,0.623835462400742,0.0981937855693951,6.35310532925597,3.54280421052487e-08,0.315113817661373
"169","WT","Spike","ADNP","CoronaVac","Neurological.disease",61,-0.00329349532799547,0.00106773928826788,-3.08455009962056,0.585236939917165,0.0905252541277364,6.46490248004564,2.16260415188288e-08,0.00310039944208138
"170","WT","Spike","NeutIC50","CoronaVac","Age",51,-0.114006428170492,0.0290134164060505,-3.9294382493582,4.60393878525273,1.28798866434812,3.57451809374648,0.000812011452177041,0.00027232137400781
"171","WT","Spike","NeutIC50","CoronaVac","Sex",51,0.961528692350061,0.875364588646596,1.09843224734129,0.0246940083119132,0.772795791440326,0.0319541185206105,0.974641142976973,0.277495160225284
"172","WT","Spike","NeutIC50","CoronaVac","Immunosupressive.drugs",51,-0.0145365276328699,0.00828367490489909,-1.75484043009374,0.249300583405187,0.746821804646203,0.333815351740152,0.739943322261969,0.0855378007145351
"173","WT","Spike","NeutIC50","CoronaVac","Obesity",51,-2.43227951071888,1.02953231245848,-2.36250915224866,0.546222761114052,0.725154482783583,0.753250202656567,0.45497843643676,0.0222531338765087
"174","WT","Spike","NeutIC50","CoronaVac","Hypertension",51,-1.52276327120308,1.3102938082318,-1.16215406165889,0.376044468133666,0.752113284752371,0.499983813286155,0.619370970354288,0.250918867429992
"175","WT","Spike","NeutIC50","CoronaVac","Cardiovascular",51,-0.0145365276328699,0.00828367490489909,-1.75484043009374,0.249300583405187,0.746821804646203,0.333815351740152,0.739943322261969,0.0855378007145351
"176","WT","Spike","NeutIC50","CoronaVac","Chronic.pulmonary.disease",51,-0.0145365276328699,0.00828367490489909,-1.75484043009374,0.249300583405187,0.746821804646203,0.333815351740152,0.739943322261969,0.0855378007145351
"177","WT","Spike","NeutIC50","CoronaVac","Asthma",51,-0.723416565512913,1.14438508941442,-0.632144347391914,0.327429814352048,0.761535971567267,0.429959747900268,0.66914910643336,0.530292194366548
"178","WT","Spike","NeutIC50","CoronaVac","Rheumatologic.disease",51,-0.0145365276328699,0.00828367490489909,-1.75484043009374,0.249300583405187,0.746821804646203,0.333815351740152,0.739943322261969,0.0855378007145351
"179","WT","Spike","NeutIC50","CoronaVac","Immunocompromise",51,-0.0145365276328699,0.00828367490489909,-1.75484043009374,0.249300583405187,0.746821804646203,0.333815351740152,0.739943322261969,0.0855378007145351
"180","WT","Spike","NeutIC50","CoronaVac","Smoker",51,-0.537102258020379,1.03310253132343,-0.519892500246166,0.349320899594977,0.776651078740913,0.449778425803885,0.654894887679282,0.605528024959847
"181","WT","Spike","NeutIC50","CoronaVac","Allergic.disease",51,-1.44641473718653,0.768730332131705,-1.88156324360923,0.800741942953477,0.784950206363996,1.02011813801875,0.312786650130897,0.0659671086710069
"182","WT","Spike","NeutIC50","CoronaVac","Neurological.disease",51,-0.0145365276328699,0.00828367490489909,-1.75484043009374,0.249300583405187,0.746821804646203,0.333815351740152,0.739943322261969,0.0855378007145351
"183","WT","RBD","R2a","CoronaVac","Age",62,-0.0262715207295184,0.00930122191426474,-2.82452359181188,3.40489296699346,0.391309582693885,8.70127673223134,3.60608451620853e-12,0.0064493908423167
"184","WT","RBD","R2a","CoronaVac","Sex",62,0.0791680732231826,0.24266996237453,0.326237629282675,2.40946789036555,0.224115282887656,10.7510200077403,1.59087113795804e-15,0.745398972911648
"185","WT","RBD","R2a","CoronaVac","Immunosupressive.drugs",62,-0.0124416304189483,0.00238234149517187,-5.22243785962798,2.44022834201542,0.201796214676283,12.0925377412553,9.92885019364571e-18,2.33005320587069e-06
"186","WT","RBD","R2a","CoronaVac","Obesity",62,-0.306304003099667,0.31494435870209,-0.972565453662891,2.4674267743231,0.203814994486101,12.106208282391,1.2409132701544e-17,0.334739889994229
"187","WT","RBD","R2a","CoronaVac","Hypertension",62,-0.93322432356747,0.390965425319241,-2.38697404714356,2.48892224894437,0.195399832543849,12.7375863967838,1.39886158156032e-18,0.020211757879295
"188","WT","RBD","R2a","CoronaVac","Cardiovascular",62,-0.0124416304189483,0.00238234149517187,-5.22243785962798,2.44022834201542,0.201796214676283,12.0925377412553,9.92885019364571e-18,2.33005320587069e-06
"189","WT","RBD","R2a","CoronaVac","Chronic.pulmonary.disease",62,-0.0124416304189483,0.00238234149517187,-5.22243785962798,2.44022834201542,0.201796214676283,12.0925377412553,9.92885019364571e-18,2.33005320587069e-06
"190","WT","RBD","R2a","CoronaVac","Asthma",62,-0.305691673174944,0.330265252634458,-0.925594414600095,2.46816434602993,0.204279513140103,12.0822901332116,1.34923090908562e-17,0.35842739570053
"191","WT","RBD","R2a","CoronaVac","Rheumatologic.disease",62,-0.0124416304189483,0.00238234149517187,-5.22243785962798,2.44022834201542,0.201796214676283,12.0925377412553,9.92885019364571e-18,2.33005320587069e-06
"192","WT","RBD","R2a","CoronaVac","Immunocompromise",62,-0.0124416304189483,0.00238234149517187,-5.22243785962798,2.44022834201542,0.201796214676283,12.0925377412553,9.92885019364571e-18,2.33005320587069e-06
"193","WT","RBD","R2a","CoronaVac","Smoker",62,-0.0806172618491699,0.333494009129509,-0.241735262530198,2.44621841040492,0.204902310418939,11.9384618231168,2.23513346957614e-17,0.809823533967496
"194","WT","RBD","R2a","CoronaVac","Allergic.disease",62,-0.351428300649334,0.220343000973906,-1.59491474245171,2.56745488380583,0.214624155062932,11.9625625692178,2.05348232884434e-17,0.116074651357113
"195","WT","RBD","R2a","CoronaVac","Neurological.disease",62,-0.0124416304189483,0.00238234149517187,-5.22243785962798,2.44022834201542,0.201796214676283,12.0925377412553,9.92885019364571e-18,2.33005320587069e-06
"196","WT","RBD","IgG4","CoronaVac","Age",58,-0.000383471231606369,0.00192099287080374,-0.199621371549352,0.109710018736526,0.0818430543861601,1.3404927218244,0.18559622396652,0.842512924239614
"197","WT","RBD","IgG4","CoronaVac","Sex",58,0.168041609789259,0.041126563125885,4.08596286723249,0.0386185869793292,0.0380772686253908,1.0142163126054,0.314920579831452,0.000143861880030257
"198","WT","RBD","IgG4","CoronaVac","Immunosupressive.drugs",58,-0.000473613073735432,0.000489145750358778,-0.968245299868285,0.0955071634954005,0.0401005912565647,2.38168965849763,0.0206563789644635,0.337085169179867
"199","WT","RBD","IgG4","CoronaVac","Obesity",58,0.0288365739861942,0.0583278838820145,0.494387453598091,0.0916230034643692,0.0411312005989453,2.22757911585782,0.0300190647726282,0.623001553207317
"200","WT","RBD","IgG4","CoronaVac","Hypertension",58,-0.0560417315207992,0.0719595283986575,-0.778795147326796,0.101222974841597,0.040906008658919,2.47452582542605,0.0164539296337835,0.439438363044167
"201","WT","RBD","IgG4","CoronaVac","Cardiovascular",58,-0.000473613073735432,0.000489145750358778,-0.968245299868285,0.0955071634954005,0.0401005912565647,2.38168965849763,0.0206563789644635,0.337085169179867
"202","WT","RBD","IgG4","CoronaVac","Chronic.pulmonary.disease",58,-0.000473613073735432,0.000489145750358778,-0.968245299868285,0.0955071634954005,0.0401005912565647,2.38168965849763,0.0206563789644635,0.337085169179867
"203","WT","RBD","IgG4","CoronaVac","Asthma",58,-0.107118584368404,0.0624278635667813,-1.71587778674848,0.106081440282049,0.0399008650843637,2.65862507135516,0.0102550571895082,0.0918130084159339
"204","WT","RBD","IgG4","CoronaVac","Rheumatologic.disease",58,-0.000473613073735432,0.000489145750358778,-0.968245299868285,0.0955071634954005,0.0401005912565647,2.38168965849763,0.0206563789644635,0.337085169179867
"205","WT","RBD","IgG4","CoronaVac","Immunocompromise",58,-0.000473613073735432,0.000489145750358778,-0.968245299868285,0.0955071634954005,0.0401005912565647,2.38168965849763,0.0206563789644635,0.337085169179867
"206","WT","RBD","IgG4","CoronaVac","Smoker",58,-0.131319857676372,0.0613998270574779,-2.13876592117174,0.113703742432107,0.0397990385999108,2.85694696234099,0.00602641313862157,0.0369106136730592
"207","WT","RBD","IgG4","CoronaVac","Allergic.disease",58,-0.0892390747009632,0.042524102902365,-2.09855278795312,0.134036121446534,0.0430464277934921,3.1137571296171,0.00293090126266057,0.040462126213532
"208","WT","RBD","IgG4","CoronaVac","Neurological.disease",58,-0.000473613073735432,0.000489145750358778,-0.968245299868285,0.0955071634954005,0.0401005912565647,2.38168965849763,0.0206563789644635,0.337085169179867
"209","WT","RBD","C1q","CoronaVac","Age",55,0.000874600489496601,0.0031050384113383,0.281671391343478,0.181690153147555,0.136113212043201,1.33484582738293,0.187741933425731,0.779313424783874
"210","WT","RBD","C1q","CoronaVac","Sex",55,0.23320132591623,0.0729133383539441,3.19833560197447,0.13714008819892,0.0685002879545815,2.0020366672013,0.0505094489067865,0.0023545614300192
"211","WT","RBD","C1q","CoronaVac","Immunosupressive.drugs",55,-0.000759165302158021,0.000800405076273683,-0.948476371104922,0.214562793295691,0.0694360682600607,3.0900769394385,0.00318516857179105,0.34719188238573
"212","WT","RBD","C1q","CoronaVac","Obesity",55,-0.217863209115201,0.0930465837491388,-2.34144232208007,0.254440800253876,0.0688147922428446,3.69747247591716,0.000525233063602733,0.0230766465550062
"213","WT","RBD","C1q","CoronaVac","Hypertension",55,-0.163685034709342,0.113885179913752,-1.437281258486,0.235824415587413,0.0703218107493198,3.35350317454239,0.00149469129843186,0.156628504101869
"214","WT","RBD","C1q","CoronaVac","Cardiovascular",55,-0.000759165302158021,0.000800405076273683,-0.948476371104922,0.214562793295691,0.0694360682600607,3.0900769394385,0.00318516857179105,0.34719188238573
"215","WT","RBD","C1q","CoronaVac","Chronic.pulmonary.disease",55,-0.000759165302158021,0.000800405076273683,-0.948476371104922,0.214562793295691,0.0694360682600607,3.0900769394385,0.00318516857179105,0.34719188238573
"216","WT","RBD","C1q","CoronaVac","Asthma",55,0.00529548666232855,0.0981121689027468,0.053973800819526,0.213964810264141,0.0709687123547106,3.01491746383558,0.00396860977054245,0.957162869963892
"217","WT","RBD","C1q","CoronaVac","Rheumatologic.disease",55,-0.000759165302158021,0.000800405076273683,-0.948476371104922,0.214562793295691,0.0694360682600607,3.0900769394385,0.00318516857179105,0.34719188238573
"218","WT","RBD","C1q","CoronaVac","Immunocompromise",55,-0.000759165302158021,0.000800405076273683,-0.948476371104922,0.214562793295691,0.0694360682600607,3.0900769394385,0.00318516857179105,0.34719188238573
